2,0
2018-12-06-15:48:31.99127,20,20
2018-12-06-15:48:32.49243,29.44,26.632
2018-12-06-15:48:32.99261,29.44,26.632
2018-12-06-15:48:33.49294,29.44,26.627
2018-12-06-15:48:33.99394,29.44,26.627
2018-12-06-15:48:34.49500,29.44,26.627
2018-12-06-15:48:34.99528,29.44,26.632
2018-12-06-15:48:35.49618,29.44,26.617
2018-12-06-15:48:35.99657,29.44,26.617
2018-12-06-15:48:36.49671,29.44,26.614
2018-12-06-15:48:36.99756,29.44,26.633
2018-12-06-15:48:37.49831,29.44,26.633
2018-12-06-15:48:37.99858,29.43,26.64
2018-12-06-15:48:38.50024,29.43,26.63
2018-12-06-15:48:39.00229,29.43,26.63
2018-12-06-15:48:39.53483,29.97,26.667
2018-12-06-15:48:40.03629,31.09,27.051
2018-12-06-15:48:40.54076,31.09,27.051
2018-12-06-15:48:41.04149,32.33,27.705
2018-12-06-15:48:41.54215,32.33,27.705
2018-12-06-15:48:42.04272,33.57,28.591
2018-12-06-15:48:42.54303,34.8,29.529
2018-12-06-15:48:43.04377,34.8,29.529
2018-12-06-15:48:43.54399,36.04,30.618
2018-12-06-15:48:44.04489,37.27,31.703
2018-12-06-15:48:44.54515,37.27,31.703
2018-12-06-15:48:45.04617,38.46,32.864
2018-12-06-15:48:45.54726,39.73,34.013
2018-12-06-15:48:46.04804,39.73,34.013
2018-12-06-15:48:46.54849,40.88,35.23
2018-12-06-15:48:47.04950,42.12,36.441
2018-12-06-15:48:47.55049,42.12,36.441
2018-12-06-15:48:48.05077,43.34,37.663
2018-12-06-15:48:48.55091,43.34,37.663
2018-12-06-15:48:49.05105,44.55,38.895
2018-12-06-15:48:49.55126,45.72,40.106
2018-12-06-15:48:50.05229,45.72,40.106
2018-12-06-15:48:50.55276,46.89,41.354
2018-12-06-15:48:51.05360,48.08,42.583
2018-12-06-15:48:51.55383,48.08,42.583
2018-12-06-15:48:52.05413,49.29,43.855
2018-12-06-15:48:52.55502,50.47,45.109
2018-12-06-15:48:53.05532,50.47,45.109
2018-12-06-15:48:53.55605,51.64,46.387
2018-12-06-15:48:54.05678,52.82,47.614
2018-12-06-15:48:54.55706,52.82,47.614
2018-12-06-15:48:55.05751,54.0,48.892
2018-12-06-15:48:55.56112,55.25,50.145
2018-12-06-15:48:56.06172,55.25,50.145
2018-12-06-15:48:56.56234,56.42,51.423
2018-12-06-15:48:57.06256,56.42,51.423
2018-12-06-15:48:57.56301,57.55,52.639
2018-12-06-15:48:58.06376,58.71,53.899
2018-12-06-15:48:58.56399,58.71,53.899
2018-12-06-15:48:59.06435,59.88,55.142
2018-12-06-15:48:59.56535,61.06,56.397
2018-12-06-15:49:00.06634,61.06,56.397
2018-12-06-15:49:00.56657,62.17,57.644
2018-12-06-15:49:01.06739,63.31,58.896
2018-12-06-15:49:01.56756,63.31,58.896
2018-12-06-15:49:02.06810,64.46,60.12
2018-12-06-15:49:02.56881,65.61,61.369
2018-12-06-15:49:03.06901,65.61,61.369
2018-12-06-15:49:03.56932,66.77,62.58
2018-12-06-15:49:04.06994,66.77,62.58
2018-12-06-15:49:04.57084,67.9,63.812
2018-12-06-15:49:05.07102,69.06,65.002
2018-12-06-15:49:05.57196,69.06,65.002
2018-12-06-15:49:06.07244,70.17,66.204
2018-12-06-15:49:06.57265,71.28,67.423
2018-12-06-15:49:07.07337,71.28,67.423
2018-12-06-15:49:07.57429,72.41,68.647
2018-12-06-15:49:08.07548,73.54,69.822
2018-12-06-15:49:08.57623,73.54,69.822
2018-12-06-15:49:09.07695,74.66,71.036
2018-12-06-15:49:09.57795,75.76,72.24
2018-12-06-15:49:10.07834,75.76,72.24
2018-12-06-15:49:10.57909,76.83,73.408
2018-12-06-15:49:11.09867,77.95,74.616
2018-12-06-15:49:11.60404,77.95,74.616
2018-12-06-15:49:12.10499,79.06,75.759
2018-12-06-15:49:12.60536,79.06,75.759
2018-12-06-15:49:13.10550,80.19,76.951
2018-12-06-15:49:13.60657,81.27,78.096
2018-12-06-15:49:14.10698,81.27,78.096
2018-12-06-15:49:14.60807,82.36,79.264
2018-12-06-15:49:15.10833,83.44,80.416
2018-12-06-15:49:15.60867,83.44,80.416
2018-12-06-15:49:16.10963,84.53,81.561
2018-12-06-15:49:16.61034,85.59,82.716
2018-12-06-15:49:17.11072,85.59,82.716
2018-12-06-15:49:17.61116,86.66,83.853
2018-12-06-15:49:18.11129,87.72,84.986
2018-12-06-15:49:18.61143,87.72,84.986
2018-12-06-15:49:19.11178,88.76,86.098
2018-12-06-15:49:19.61423,89.83,87.212
2018-12-06-15:49:20.11491,89.83,87.212
2018-12-06-15:49:20.61571,90.85,88.291
2018-12-06-15:49:21.11597,90.85,88.291
2018-12-06-15:49:21.61626,91.92,89.417
2018-12-06-15:49:22.11657,92.95,90.494
2018-12-06-15:49:22.61738,92.95,90.494
2018-12-06-15:49:23.11845,94.23,91.61
2018-12-06-15:49:23.61938,96.74,92.941
2018-12-06-15:49:24.12070,96.74,92.941
2018-12-06-15:49:24.62102,99.28,94.837
2018-12-06-15:49:25.12132,100.75,96.754
2018-12-06-15:49:25.62190,100.75,96.754
2018-12-06-15:49:26.12284,101.15,98.33
2018-12-06-15:49:26.62298,101.11,99.373
2018-12-06-15:49:27.12362,101.11,99.373
2018-12-06-15:49:27.62384,100.91,100.09
2018-12-06-15:49:28.12490,100.67,100.495
2018-12-06-15:49:28.62577,100.67,100.495
2018-12-06-15:49:29.12595,100.47,100.77
2018-12-06-15:49:29.62671,100.47,100.77
2018-12-06-15:49:30.12751,100.33,100.925
2018-12-06-15:49:30.62807,100.15,101.026
2018-12-06-15:49:31.12845,100.15,101.026
2018-12-06-15:49:31.62863,100.05,101.044
2018-12-06-15:49:32.12968,99.95,101.08
2018-12-06-15:49:32.63047,99.95,101.08
2018-12-06-15:49:33.13065,99.94,101.077
2018-12-06-15:49:33.63143,99.89,101.075
2018-12-06-15:49:34.13191,99.89,101.075
2018-12-06-15:49:34.63272,99.86,101.07
2018-12-06-15:49:35.13579,99.8,101.063
2018-12-06-15:49:35.63668,99.8,101.063
2018-12-06-15:49:36.13751,99.81,101.053
2018-12-06-15:49:36.63818,99.81,101.053
2018-12-06-15:49:37.13856,99.81,101.042
2018-12-06-15:49:37.63876,99.81,101.029
2018-12-06-15:49:38.13913,99.81,101.029
2018-12-06-15:49:38.63969,99.81,101.009
2018-12-06-15:49:39.14058,99.81,101.006
2018-12-06-15:49:39.64113,99.81,101.006
2018-12-06-15:49:40.14149,99.79,100.986
2018-12-06-15:49:40.64209,99.81,100.992
2018-12-06-15:49:41.14243,99.81,100.992
2018-12-06-15:49:41.64354,99.78,100.965
2018-12-06-15:49:42.14371,99.81,100.959
2018-12-06-15:49:42.64468,99.81,100.959
2018-12-06-15:49:43.14508,99.76,100.949
2018-12-06-15:49:43.64793,99.8,100.928
2018-12-06-15:49:44.15002,99.8,100.928
2018-12-06-15:49:44.65041,99.81,100.93
2018-12-06-15:49:45.15078,99.81,100.93
2018-12-06-15:49:45.65179,99.81,100.907
2018-12-06-15:49:46.15243,99.81,100.897
2018-12-06-15:49:46.65315,99.81,100.897
2018-12-06-15:49:47.15409,99.81,100.88
2018-12-06-15:49:47.65515,99.81,100.866
2018-12-06-15:49:48.15558,99.81,100.866
2018-12-06-15:49:48.65690,99.81,100.845
2018-12-06-15:49:49.15706,99.81,100.827
2018-12-06-15:49:49.65737,99.81,100.827
2018-12-06-15:49:50.15784,99.81,100.824
2018-12-06-15:49:50.66021,99.81,100.79
2018-12-06-15:49:51.16099,99.81,100.79
2018-12-06-15:49:51.66184,99.8,100.782
2018-12-06-15:49:52.16229,99.8,100.782
2018-12-06-15:49:52.66274,99.85,100.755
2018-12-06-15:49:53.16345,99.86,100.752
2018-12-06-15:49:53.66364,99.86,100.752
2018-12-06-15:49:54.16398,99.85,100.738
2018-12-06-15:49:54.66409,99.85,100.717
2018-12-06-15:49:55.16438,99.85,100.717
2018-12-06-15:49:55.66467,99.85,100.699
2018-12-06-15:49:56.16509,99.85,100.701
2018-12-06-15:49:56.66594,99.85,100.701
2018-12-06-15:49:57.16673,99.86,100.667
2018-12-06-15:49:57.66696,99.86,100.66
2018-12-06-15:49:58.16715,99.86,100.66
2018-12-06-15:49:58.66818,99.86,100.65
2018-12-06-15:49:59.17318,99.82,100.65
2018-12-06-15:49:59.67440,99.82,100.65
2018-12-06-15:50:00.17494,99.81,100.602
2018-12-06-15:50:00.67579,99.81,100.602
2018-12-06-15:50:01.17612,99.85,100.614
2018-12-06-15:50:01.67649,99.85,100.597
2018-12-06-15:50:02.17756,99.85,100.597
2018-12-06-15:50:02.67855,99.85,100.573
2018-12-06-15:50:03.17899,99.85,100.564
2018-12-06-15:50:03.67934,99.85,100.564
2018-12-06-15:50:04.18064,99.85,100.556
2018-12-06-15:50:04.68079,99.85,100.542
2018-12-06-15:50:05.18125,99.85,100.542
2018-12-06-15:50:05.68136,99.86,100.523
2018-12-06-15:50:06.18147,99.86,100.508
2018-12-06-15:50:06.68243,99.86,100.508
2018-12-06-15:50:07.18274,99.86,100.499
2018-12-06-15:50:07.68344,99.86,100.499
2018-12-06-15:50:08.18450,99.86,100.484
2018-12-06-15:50:08.68488,99.86,100.46
2018-12-06-15:50:09.18529,99.86,100.46
2018-12-06-15:50:09.68561,99.91,100.441
2018-12-06-15:50:10.18578,99.91,100.397
2018-12-06-15:50:10.68700,99.91,100.397
2018-12-06-15:50:11.18739,99.89,100.352
2018-12-06-15:50:11.68861,99.9,100.317
2018-12-06-15:50:12.18903,99.9,100.317
2018-12-06-15:50:12.68935,99.9,100.292
2018-12-06-15:50:13.18976,99.91,100.264
2018-12-06-15:50:13.69036,99.91,100.264
2018-12-06-15:50:14.19075,99.89,100.227
2018-12-06-15:50:14.69232,99.9,100.199
2018-12-06-15:50:15.19384,99.9,100.199
2018-12-06-15:50:15.69421,99.9,100.19
2018-12-06-15:50:16.19492,99.9,100.19
2018-12-06-15:50:16.69574,99.9,100.173
2018-12-06-15:50:17.19609,99.9,100.125
2018-12-06-15:50:17.70264,99.9,100.125
2018-12-06-15:50:18.20284,99.9,100.105
2018-12-06-15:50:18.70399,99.9,100.078
2018-12-06-15:50:19.20480,99.9,100.078
2018-12-06-15:50:19.70492,99.9,100.062
2018-12-06-15:50:20.20636,99.91,100.032
2018-12-06-15:50:20.70675,99.91,100.032
2018-12-06-15:50:21.20787,99.9,100.017
2018-12-06-15:50:21.70806,99.91,99.986
2018-12-06-15:50:22.20881,99.91,99.986
2018-12-06-15:50:22.70896,99.9,99.993
2018-12-06-15:50:23.20920,99.89,99.957
2018-12-06-15:50:23.71008,99.89,99.957
2018-12-06-15:50:24.21035,99.95,99.964
2018-12-06-15:50:24.71086,99.95,99.964
2018-12-06-15:50:25.21102,99.92,99.932
2018-12-06-15:50:25.71152,99.95,99.926
2018-12-06-15:50:26.21240,99.95,99.926
2018-12-06-15:50:26.71335,99.91,99.918
2018-12-06-15:50:27.21464,99.9,99.908
2018-12-06-15:50:27.71484,99.9,99.908
2018-12-06-15:50:28.21581,99.89,99.908
2018-12-06-15:50:28.71710,99.9,99.887
2018-12-06-15:50:29.21772,99.9,99.887
2018-12-06-15:50:29.71860,99.91,99.882
2018-12-06-15:50:30.22000,99.91,99.849
2018-12-06-15:50:30.72142,99.91,99.849
2018-12-06-15:50:31.22288,99.95,99.848
2018-12-06-15:50:31.72384,99.95,99.848
2018-12-06-15:50:32.22455,99.95,99.834
2018-12-06-15:50:32.72535,99.91,99.831
2018-12-06-15:50:33.22577,99.91,99.831
2018-12-06-15:50:33.72632,99.9,99.802
2018-12-06-15:50:34.22709,99.9,99.795
2018-12-06-15:50:34.72755,99.9,99.795
2018-12-06-15:50:35.22813,99.96,99.788
2018-12-06-15:50:35.72888,99.96,99.763
2018-12-06-15:50:36.22945,99.96,99.763
2018-12-06-15:50:36.73066,99.96,99.752
2018-12-06-15:50:37.23114,99.95,99.72
2018-12-06-15:50:37.73134,99.95,99.72
2018-12-06-15:50:38.23154,99.9,99.722
2018-12-06-15:50:38.73255,99.91,99.709
2018-12-06-15:50:39.23356,99.91,99.709
2018-12-06-15:50:39.73416,99.91,99.684
2018-12-06-15:50:40.23429,99.91,99.684
2018-12-06-15:50:40.73484,99.93,99.672
2018-12-06-15:50:41.23574,99.95,99.657
2018-12-06-15:50:41.73622,99.95,99.657
2018-12-06-15:50:42.23887,99.95,99.661
2018-12-06-15:50:42.73915,99.91,99.632
2018-12-06-15:50:43.24014,99.91,99.632
2018-12-06-15:50:43.74055,99.91,99.618
2018-12-06-15:50:44.24086,99.91,99.595
2018-12-06-15:50:44.74156,99.91,99.595
2018-12-06-15:50:45.24193,99.9,99.563
2018-12-06-15:50:45.74378,99.95,99.564
2018-12-06-15:50:46.24648,99.95,99.564
2018-12-06-15:50:46.74701,99.95,99.55
2018-12-06-15:50:47.24802,99.95,99.55
2018-12-06-15:50:47.74823,99.95,99.542
2018-12-06-15:50:48.24883,99.95,99.511
2018-12-06-15:50:48.74977,99.95,99.511
2018-12-06-15:50:49.25017,99.94,99.518
2018-12-06-15:50:49.75075,99.93,99.494
2018-12-06-15:50:50.25177,99.93,99.494
2018-12-06-15:50:50.75248,99.96,99.5
2018-12-06-15:50:51.25327,99.9,99.471
2018-12-06-15:50:51.75348,99.9,99.471
2018-12-06-15:50:52.25379,99.91,99.447
2018-12-06-15:50:52.75507,99.95,99.422
2018-12-06-15:50:53.25568,99.95,99.422
2018-12-06-15:50:53.75591,99.95,99.423
2018-12-06-15:50:54.25633,99.95,99.45
2018-12-06-15:50:54.75754,99.95,99.45
2018-12-06-15:50:55.25848,99.94,99.427
2018-12-06-15:50:55.75899,99.94,99.427
2018-12-06-15:50:56.26017,99.9,99.428
2018-12-06-15:50:56.76073,99.91,99.437
2018-12-06-15:50:57.26113,99.91,99.437
2018-12-06-15:50:57.76268,99.95,99.424
2018-12-06-15:50:58.26358,99.95,99.416
2018-12-06-15:50:58.76448,99.95,99.416
2018-12-06-15:50:59.26549,99.95,99.399
2018-12-06-15:50:59.76631,99.95,99.406
2018-12-06-15:51:00.26648,99.95,99.406
2018-12-06-15:51:00.76698,99.95,99.373
2018-12-06-15:51:01.26773,99.95,99.372
2018-12-06-15:51:01.77266,99.95,99.372
2018-12-06-15:51:02.27342,99.95,99.352
2018-12-06-15:51:02.77361,99.95,99.352
2018-12-06-15:51:03.27437,99.95,99.355
2018-12-06-15:51:03.77528,99.95,99.332
2018-12-06-15:51:04.27620,99.95,99.332
2018-12-06-15:51:04.77674,99.96,99.318
2018-12-06-15:51:05.27731,99.95,99.308
2018-12-06-15:51:05.77764,99.95,99.308
2018-12-06-15:51:06.27790,99.95,99.275
2018-12-06-15:51:06.77840,99.95,99.264
2018-12-06-15:51:07.27859,99.95,99.264
2018-12-06-15:51:07.77925,99.96,99.248
2018-12-06-15:51:08.27943,99.95,99.252
2018-12-06-15:51:08.77960,99.95,99.252
2018-12-06-15:51:09.27996,99.91,99.235
2018-12-06-15:51:09.78274,99.91,99.203
2018-12-06-15:51:10.28384,99.91,99.203
2018-12-06-15:51:10.78457,99.95,99.208
2018-12-06-15:51:11.28496,99.95,99.208
2018-12-06-15:51:11.78549,99.96,99.204
2018-12-06-15:51:12.28586,99.95,99.203
2018-12-06-15:51:12.78658,99.95,99.203
2018-12-06-15:51:13.28685,99.95,99.183
2018-12-06-15:51:13.78806,99.96,99.169
2018-12-06-15:51:14.28825,99.96,99.169
2018-12-06-15:51:14.78845,99.95,99.163
2018-12-06-15:51:15.28890,99.96,99.182
2018-12-06-15:51:15.78937,99.96,99.182
2018-12-06-15:51:16.28963,99.95,99.153
2018-12-06-15:51:16.79007,99.91,99.155
2018-12-06-15:51:17.29111,99.91,99.155
2018-12-06-15:51:17.79177,99.96,99.148
2018-12-06-15:51:18.29259,99.96,99.148
2018-12-06-15:51:18.79288,99.96,99.15
2018-12-06-15:51:19.29330,99.96,99.153
2018-12-06-15:51:19.79396,99.96,99.153
2018-12-06-15:51:20.29510,99.95,99.111
2018-12-06-15:51:20.79578,99.95,99.133
2018-12-06-15:51:21.29657,99.95,99.133
2018-12-06-15:51:21.79685,99.96,99.11
2018-12-06-15:51:22.29772,99.95,99.109
2018-12-06-15:51:22.79813,99.95,99.109
2018-12-06-15:51:23.29859,99.95,99.096
2018-12-06-15:51:23.79954,99.96,99.107
2018-12-06-15:51:24.30042,99.96,99.107
2018-12-06-15:51:24.80096,99.95,99.089
2018-12-06-15:51:25.30133,99.95,99.063
2018-12-06-15:51:25.80243,99.95,99.063
2018-12-06-15:51:26.30263,99.95,99.059
2018-12-06-15:51:26.80381,99.95,99.059
2018-12-06-15:51:27.30485,99.95,99.048
2018-12-06-15:51:27.80531,99.96,99.038
2018-12-06-15:51:28.30554,99.96,99.038
2018-12-06-15:51:28.80625,99.96,99.039
2018-12-06-15:51:29.30732,100.0,99.028
2018-12-06-15:51:29.80756,100.0,99.028
2018-12-06-15:51:30.30857,99.95,99.015
2018-12-06-15:51:30.80901,99.95,99.017
2018-12-06-15:51:31.30961,99.95,99.017
2018-12-06-15:51:31.81041,99.96,99.011
2018-12-06-15:51:32.31339,99.95,98.995
2018-12-06-15:51:32.81437,99.95,98.995
2018-12-06-15:51:33.31553,99.95,98.985
2018-12-06-15:51:33.81609,99.95,98.985
2018-12-06-15:51:34.31676,100.0,98.961
2018-12-06-15:51:34.81722,99.95,98.967
2018-12-06-15:51:35.31742,99.95,98.967
2018-12-06-15:51:35.81888,99.99,98.959
2018-12-06-15:51:36.31933,99.99,98.957
2018-12-06-15:51:36.82012,99.99,98.957
2018-12-06-15:51:37.32077,99.95,98.946
2018-12-06-15:51:37.82089,99.95,98.933
2018-12-06-15:51:38.32616,99.95,98.933
2018-12-06-15:51:38.83842,99.95,98.913
2018-12-06-15:51:39.34493,99.81,98.891
2018-12-06-15:51:39.85236,99.81,98.891
2018-12-06-15:51:40.36426,99.66,98.807
2018-12-06-15:51:40.87703,99.66,98.807
2018-12-06-15:51:41.38925,99.47,98.671
2018-12-06-15:51:41.90186,99.26,98.568
2018-12-06-15:51:42.41359,99.26,98.568
2018-12-06-15:51:42.92059,99.12,98.405
2018-12-06-15:51:43.43343,99.03,98.251
2018-12-06-15:51:43.94603,99.03,98.251
2018-12-06-15:51:44.45832,98.88,98.092
2018-12-06-15:51:44.96380,98.74,97.922
2018-12-06-15:51:45.47928,98.74,97.922
2018-12-06-15:51:45.99149,98.54,97.741
2018-12-06-15:51:46.49622,98.39,97.56
2018-12-06-15:51:47.00453,98.39,97.56
2018-12-06-15:51:47.51658,98.2,97.384
2018-12-06-15:51:48.02901,98.2,97.384
2018-12-06-15:51:48.53602,98.05,97.215
2018-12-06-15:51:49.04818,97.87,97.03
2018-12-06-15:51:49.55440,97.87,97.03
2018-12-06-15:51:50.06050,97.71,96.854
2018-12-06-15:51:50.57323,97.58,96.687
2018-12-06-15:51:51.08588,97.58,96.687
2018-12-06-15:51:51.59862,97.37,96.498
2018-12-06-15:51:52.11033,97.23,96.309
2018-12-06-15:51:52.61602,97.23,96.309
2018-12-06-15:51:53.12287,97.08,96.121
2018-12-06-15:51:53.63412,96.88,95.955
2018-12-06-15:51:54.14131,96.88,95.955
2018-12-06-15:51:54.64766,96.73,95.754
2018-12-06-15:51:55.16030,96.73,95.754
2018-12-06-15:51:55.66623,96.59,95.586
2018-12-06-15:51:56.17920,96.4,95.407
2018-12-06-15:51:56.69105,96.4,95.407
2018-12-06-15:51:57.20343,96.25,95.227
2018-12-06-15:51:57.71572,96.1,95.039
2018-12-06-15:51:58.22794,96.1,95.039
2018-12-06-15:51:58.73995,95.96,94.87
2018-12-06-15:51:59.24557,95.8,94.693
2018-12-06-15:51:59.75172,95.8,94.693
2018-12-06-15:52:00.26386,95.65,94.511
2018-12-06-15:52:00.76851,95.48,94.324
2018-12-06-15:52:01.28268,95.48,94.324
2018-12-06-15:52:01.79537,95.33,94.161
2018-12-06-15:52:02.30790,95.33,94.161
2018-12-06-15:52:02.81430,95.18,93.976
2018-12-06-15:52:03.32576,95.03,93.809
2018-12-06-15:52:03.83792,95.03,93.809
2018-12-06-15:52:04.35079,94.88,93.63
2018-12-06-15:52:04.86292,94.74,93.454
2018-12-06-15:52:05.37518,94.74,93.454
2018-12-06-15:52:05.88782,94.54,93.284
2018-12-06-15:52:06.39655,94.4,93.118
2018-12-06-15:52:06.90443,94.4,93.118
2018-12-06-15:52:07.41574,94.25,92.947
2018-12-06-15:52:07.91899,94.1,92.775
2018-12-06-15:52:08.42493,94.1,92.775
2018-12-06-15:52:08.93680,93.98,92.602
2018-12-06-15:52:09.44907,93.98,92.602
2018-12-06-15:52:09.96121,93.83,92.442
2018-12-06-15:52:10.47383,93.63,92.265
2018-12-06-15:52:10.98585,93.63,92.265
2018-12-06-15:52:11.49234,93.53,92.096
2018-12-06-15:52:12.00605,93.34,91.909
2018-12-06-15:52:12.51867,93.34,91.909
2018-12-06-15:52:13.02555,93.19,91.767
2018-12-06-15:52:13.53206,93.05,91.593
2018-12-06-15:52:14.03875,93.05,91.593
2018-12-06-15:52:14.55148,92.9,91.428
2018-12-06-15:52:15.05698,92.75,91.273
2018-12-06-15:52:15.57507,92.75,91.273
2018-12-06-15:52:16.08791,92.6,91.11
2018-12-06-15:52:16.60074,92.6,91.11
2018-12-06-15:52:17.11257,92.46,90.943
2018-12-06-15:52:17.62482,92.32,90.787
2018-12-06-15:52:18.13150,92.32,90.787
2018-12-06-15:52:18.64311,92.2,90.64
2018-12-06-15:52:19.15609,92.02,90.464
2018-12-06-15:52:19.66827,92.02,90.464
2018-12-06-15:52:20.18116,91.87,90.307
2018-12-06-15:52:20.69080,91.73,90.171
2018-12-06-15:52:21.19743,91.73,90.171
2018-12-06-15:52:21.70965,91.59,89.978
2018-12-06-15:52:22.21579,91.59,89.978
2018-12-06-15:52:22.72798,91.44,89.826
2018-12-06-15:52:23.23959,91.29,89.661
2018-12-06-15:52:23.75255,91.29,89.661
2018-12-06-15:52:24.26425,91.14,89.508
2018-12-06-15:52:24.77128,91.0,89.366
2018-12-06-15:52:25.28311,91.0,89.366
2018-12-06-15:52:25.79576,90.88,89.209
2018-12-06-15:52:26.30838,90.75,89.062
2018-12-06-15:52:26.82001,90.75,89.062
2018-12-06-15:52:27.33251,90.61,88.906
2018-12-06-15:52:27.84406,90.45,88.757
2018-12-06-15:52:28.35074,90.45,88.757
2018-12-06-15:52:28.86349,90.36,88.604
2018-12-06-15:52:29.37495,90.36,88.604
2018-12-06-15:52:29.88718,90.21,88.455
2018-12-06-15:52:30.39377,90.08,88.301
2018-12-06-15:52:30.90637,90.08,88.301
2018-12-06-15:52:31.41925,89.92,88.144
2018-12-06-15:52:31.93207,89.83,87.997
2018-12-06-15:52:32.44472,89.83,87.997
2018-12-06-15:52:32.95733,89.69,87.852
2018-12-06-15:52:33.46929,89.54,87.704
2018-12-06-15:52:33.98719,89.54,87.704
2018-12-06-15:52:34.49347,89.38,87.554
2018-12-06-15:52:35.00041,89.29,87.397
2018-12-06-15:52:35.50711,89.29,87.397
2018-12-06-15:52:36.01334,89.14,87.267
2018-12-06-15:52:36.52545,89.14,87.267
2018-12-06-15:52:37.03823,89.01,87.117
2018-12-06-15:52:37.55083,88.91,86.963
2018-12-06-15:52:38.06159,88.91,86.963
2018-12-06-15:52:38.57451,88.75,86.82
2018-12-06-15:52:39.08062,88.61,86.682
2018-12-06-15:52:39.59290,88.61,86.682
2018-12-06-15:52:40.10413,88.52,86.54
2018-12-06-15:52:40.62058,88.37,86.386
2018-12-06-15:52:41.12869,88.37,86.386
2018-12-06-15:52:41.63992,88.23,86.252
2018-12-06-15:52:42.14651,88.13,86.109
2018-12-06-15:52:42.65394,88.13,86.109
2018-12-06-15:52:43.16669,87.98,85.962
2018-12-06-15:52:43.67929,87.98,85.962
2018-12-06-15:52:44.18618,87.83,85.826
2018-12-06-15:52:44.69648,87.74,85.698
2018-12-06-15:52:45.20867,87.74,85.698
2018-12-06-15:52:45.72073,87.59,85.536
2018-12-06-15:52:46.23292,87.5,85.403
2018-12-06-15:52:46.74556,87.5,85.403
2018-12-06-15:52:47.25774,87.34,85.265
2018-12-06-15:52:47.76064,87.25,85.119
2018-12-06-15:52:48.26832,87.25,85.119
2018-12-06-15:52:48.77527,87.11,84.992
2018-12-06-15:52:49.28320,87.01,84.854
2018-12-06-15:52:49.78778,87.01,84.854
2018-12-06-15:52:50.29404,86.86,84.737
2018-12-06-15:52:50.80434,86.86,84.737
2018-12-06-15:52:51.31661,86.76,84.588
2018-12-06-15:52:51.82923,86.62,84.459
2018-12-06-15:52:52.34149,86.62,84.459
2018-12-06-15:52:52.85031,86.52,84.313
2018-12-06-15:52:53.35833,86.37,84.159
